Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request date,Request hour,Request day,Request hour timeslot,Drop date,Drop hour,Drop day,Drop hour timeslot
4612,City,274.0,Trip Completed,2016-07-14 10:41:28,2016-07-14 11:31:43,2016-07-14,10,Thursday,Late morning,2016-07-14,11.0,Thursday,Late morning
5033,Airport,274.0,Trip Completed,2016-07-14 19:16:11,2016-07-14 20:06:00,2016-07-14,19,Thursday,Evening,2016-07-14,20.0,Thursday,Evening
5764,City,274.0,Trip Completed,2016-07-15 08:17:31,2016-07-15 09:01:46,2016-07-15,8,Friday,Early morning,2016-07-15,9.0,Friday,Late morning
6750,Airport,274.0,Trip Completed,2016-07-15 23:51:42,2016-07-16 00:49:54,2016-07-15,23,Friday,Night,2016-07-16,0.0,Saturday,
314,Airport,275.0,Trip Completed,2016-11-07 07:28:00,2016-11-07 08:15:00,2016-11-07,7,Monday,Early morning,2016-11-07,8.0,Monday,Early morning
757,Airport,275.0,Trip Completed,2016-11-07 16:01:00,2016-11-07 16:52:00,2016-11-07,16,Monday,Afternoon,2016-11-07,16.0,Monday,Afternoon
2123,City,275.0,Trip Completed,2016-12-07 16:45:00,2016-12-07 17:40:00,2016-12-07,16,Wednesday,Afternoon,2016-12-07,17.0,Wednesday,Evening
2824,City,275.0,Trip Completed,2016-07-13 05:10:28,2016-07-13 06:29:18,2016-07-13,5,Wednesday,Early morning,2016-07-13,6.0,Wednesday,Early morning
3445,Airport,275.0,Trip Completed,2016-07-13 16:39:52,2016-07-13 17:22:26,2016-07-13,16,Wednesday,Afternoon,2016-07-13,17.0,Wednesday,Evening
3690,Airport,275.0,Trip Completed,2016-07-13 19:43:33,2016-07-13 20:48:13,2016-07-13,19,Wednesday,Evening,2016-07-13,20.0,Wednesday,Evening
5440,Airport,275.0,Trip Completed,2016-07-15 03:04:32,2016-07-15 04:04:20,2016-07-15,3,Friday,Late night,2016-07-15,4.0,Friday,Late night
6090,Airport,275.0,Trip Completed,2016-07-15 14:31:47,2016-07-15 15:09:22,2016-07-15,14,Friday,Afternoon,2016-07-15,15.0,Friday,Afternoon
303,Airport,276.0,Trip Completed,2016-11-07 07:19:00,2016-11-07 08:01:00,2016-11-07,7,Monday,Early morning,2016-11-07,8.0,Monday,Early morning
560,Airport,276.0,Trip Completed,2016-11-07 10:16:00,2016-11-07 11:25:00,2016-11-07,10,Monday,Late morning,2016-11-07,11.0,Monday,Late morning
1319,City,276.0,Trip Completed,2016-11-07 22:48:00,2016-11-07 23:43:00,2016-11-07,22,Monday,Night,2016-11-07,23.0,Monday,Night
1493,Airport,276.0,Trip Completed,2016-12-07 05:28:00,2016-12-07 06:22:00,2016-12-07,5,Wednesday,Early morning,2016-12-07,6.0,Wednesday,Early morning
1662,City,276.0,Trip Completed,2016-12-07 07:27:00,2016-12-07 08:32:00,2016-12-07,7,Wednesday,Early morning,2016-12-07,8.0,Wednesday,Early morning
2020,City,276.0,Trip Completed,2016-12-07 13:40:00,2016-12-07 14:37:00,2016-12-07,13,Wednesday,Afternoon,2016-12-07,14.0,Wednesday,Afternoon
2407,City,276.0,Trip Completed,2016-12-07 19:57:00,2016-12-07 20:47:00,2016-12-07,19,Wednesday,Evening,2016-12-07,20.0,Wednesday,Evening
2818,Airport,276.0,Trip Completed,2016-07-13 05:05:59,2016-07-13 05:37:28,2016-07-13,5,Wednesday,Early morning,2016-07-13,5.0,Wednesday,Early morning
3827,City,276.0,Trip Completed,2016-07-13 21:10:35,2016-07-13 22:09:18,2016-07-13,21,Wednesday,Night,2016-07-13,22.0,Wednesday,Night
4421,City,276.0,Trip Completed,2016-07-14 08:16:58,2016-07-14 09:20:40,2016-07-14,8,Thursday,Early morning,2016-07-14,9.0,Thursday,Late morning
5673,Airport,276.0,Trip Completed,2016-07-15 07:05:19,2016-07-15 07:39:49,2016-07-15,7,Friday,Early morning,2016-07-15,7.0,Friday,Early morning
6372,Airport,276.0,Trip Completed,2016-07-15 19:09:35,2016-07-15 19:37:24,2016-07-15,19,Friday,Evening,2016-07-15,19.0,Friday,Evening
6563,City,276.0,Trip Completed,2016-07-15 21:03:48,2016-07-15 22:21:22,2016-07-15,21,Friday,Night,2016-07-15,22.0,Friday,Night
579,City,277.0,Trip Completed,2016-11-07 11:04:00,2016-11-07 12:02:00,2016-11-07,11,Monday,Late morning,2016-11-07,12.0,Monday,Late morning
689,City,277.0,Trip Completed,2016-11-07 13:45:00,2016-11-07 14:19:00,2016-11-07,13,Monday,Afternoon,2016-11-07,14.0,Monday,Afternoon
724,Airport,277.0,Trip Completed,2016-11-07 15:06:00,2016-11-07 15:42:00,2016-11-07,15,Monday,Afternoon,2016-11-07,15.0,Monday,Afternoon
1499,City,277.0,Trip Completed,2016-12-07 05:30:00,2016-12-07 06:18:00,2016-12-07,5,Wednesday,Early morning,2016-12-07,6.0,Wednesday,Early morning
3960,Airport,277.0,Trip Completed,2016-07-13 22:52:41,2016-07-13 23:33:44,2016-07-13,22,Wednesday,Night,2016-07-13,23.0,Wednesday,Night
4919,Airport,277.0,Trip Completed,2016-07-14 18:16:47,2016-07-14 18:54:51,2016-07-14,18,Thursday,Evening,2016-07-14,18.0,Thursday,Evening
6334,Airport,277.0,Trip Completed,2016-07-15 18:43:20,2016-07-15 19:50:18,2016-07-15,18,Friday,Evening,2016-07-15,19.0,Friday,Evening
1577,Airport,278.0,Trip Completed,2016-12-07 06:22:00,2016-12-07 07:37:00,2016-12-07,6,Wednesday,Early morning,2016-12-07,7.0,Wednesday,Early morning
2197,Airport,278.0,Trip Completed,2016-12-07 17:53:00,2016-12-07 18:27:00,2016-12-07,17,Wednesday,Evening,2016-12-07,18.0,Wednesday,Evening
2509,City,278.0,Trip Completed,2016-12-07 21:01:00,2016-12-07 21:51:00,2016-12-07,21,Wednesday,Night,2016-12-07,21.0,Wednesday,Night
3514,Airport,278.0,Trip Completed,2016-07-13 17:42:12,2016-07-13 18:29:48,2016-07-13,17,Wednesday,Evening,2016-07-13,18.0,Wednesday,Evening
4588,City,278.0,Trip Completed,2016-07-14 10:01:28,2016-07-14 11:11:25,2016-07-14,10,Thursday,Late morning,2016-07-14,11.0,Thursday,Late morning
5929,Airport,278.0,Trip Completed,2016-07-15 10:06:37,2016-07-15 10:53:39,2016-07-15,10,Friday,Late morning,2016-07-15,10.0,Friday,Late morning
6335,City,278.0,Trip Completed,2016-07-15 18:45:58,2016-07-15 19:18:27,2016-07-15,18,Friday,Evening,2016-07-15,19.0,Friday,Evening
375,Airport,279.0,Trip Completed,2016-11-07 08:07:00,2016-11-07 09:26:00,2016-11-07,8,Monday,Early morning,2016-11-07,9.0,Monday,Late morning
555,City,279.0,Trip Completed,2016-11-07 10:16:00,2016-11-07 11:01:00,2016-11-07,10,Monday,Late morning,2016-11-07,11.0,Monday,Late morning
622,Airport,279.0,Trip Completed,2016-11-07 12:01:00,2016-11-07 13:15:00,2016-11-07,12,Monday,Late morning,2016-11-07,13.0,Monday,Afternoon
1975,City,279.0,Trip Completed,2016-12-07 12:17:00,2016-12-07 13:34:00,2016-12-07,12,Wednesday,Late morning,2016-12-07,13.0,Wednesday,Afternoon
2831,Airport,279.0,Trip Completed,2016-07-13 05:22:17,2016-07-13 06:26:06,2016-07-13,5,Wednesday,Early morning,2016-07-13,6.0,Wednesday,Early morning
3085,Airport,279.0,Trip Completed,2016-07-13 08:18:54,2016-07-13 08:55:31,2016-07-13,8,Wednesday,Early morning,2016-07-13,8.0,Wednesday,Early morning
3418,City,279.0,Trip Completed,2016-07-13 15:37:16,2016-07-13 16:45:57,2016-07-13,15,Wednesday,Afternoon,2016-07-13,16.0,Wednesday,Afternoon
3915,City,279.0,Trip Completed,2016-07-13 22:08:31,2016-07-13 23:26:52,2016-07-13,22,Wednesday,Night,2016-07-13,23.0,Wednesday,Night
4443,Airport,279.0,Trip Completed,2016-07-14 08:29:44,2016-07-14 09:40:20,2016-07-14,8,Thursday,Early morning,2016-07-14,9.0,Thursday,Late morning
5686,City,279.0,Trip Completed,2016-07-15 07:19:13,2016-07-15 08:22:44,2016-07-15,7,Friday,Early morning,2016-07-15,8.0,Friday,Early morning
6120,Airport,279.0,Trip Completed,2016-07-15 15:21:39,2016-07-15 16:06:05,2016-07-15,15,Friday,Afternoon,2016-07-15,16.0,Friday,Afternoon
6274,Airport,279.0,Trip Completed,2016-07-15 18:18:34,2016-07-15 19:02:40,2016-07-15,18,Friday,Evening,2016-07-15,19.0,Friday,Evening
6364,City,279.0,Trip Completed,2016-07-15 19:11:18,2016-07-15 19:50:39,2016-07-15,19,Friday,Evening,2016-07-15,19.0,Friday,Evening
89,City,280.0,Trip Completed,2016-11-07 04:52:00,2016-11-07 05:51:00,2016-11-07,4,Monday,Late night,2016-11-07,5.0,Monday,Early morning
805,Airport,280.0,Trip Completed,2016-11-07 17:19:00,2016-11-07 18:18:00,2016-11-07,17,Monday,Evening,2016-11-07,18.0,Monday,Evening
2836,City,280.0,Trip Completed,2016-07-13 05:20:12,2016-07-13 06:22:58,2016-07-13,5,Wednesday,Early morning,2016-07-13,6.0,Wednesday,Early morning
3298,City,280.0,Trip Completed,2016-07-13 11:44:06,2016-07-13 12:47:18,2016-07-13,11,Wednesday,Late morning,2016-07-13,12.0,Wednesday,Late morning
5506,City,280.0,Trip Completed,2016-07-15 05:06:18,2016-07-15 05:41:21,2016-07-15,5,Friday,Early morning,2016-07-15,5.0,Friday,Early morning
6159,City,280.0,Trip Completed,2016-07-15 16:35:35,2016-07-15 17:23:29,2016-07-15,16,Friday,Afternoon,2016-07-15,17.0,Friday,Evening
6492,City,280.0,Trip Completed,2016-07-15 20:31:29,2016-07-15 21:18:30,2016-07-15,20,Friday,Evening,2016-07-15,21.0,Friday,Night
592,City,281.0,Trip Completed,2016-11-07 11:18:00,2016-11-07 11:54:00,2016-11-07,11,Monday,Late morning,2016-11-07,11.0,Monday,Late morning
737,Airport,281.0,Trip Completed,2016-11-07 15:30:00,2016-11-07 16:04:00,2016-11-07,15,Monday,Afternoon,2016-11-07,16.0,Monday,Afternoon
1108,City,281.0,Trip Completed,2016-11-07 20:11:00,2016-11-07 20:53:00,2016-11-07,20,Monday,Evening,2016-11-07,20.0,Monday,Evening
1387,Airport,281.0,Trip Completed,2016-12-07 01:33:00,2016-12-07 02:18:00,2016-12-07,1,Wednesday,,2016-12-07,2.0,Wednesday,Late night
2311,Airport,281.0,Trip Completed,2016-12-07 19:00:00,2016-12-07 19:56:00,2016-12-07,19,Wednesday,Evening,2016-12-07,19.0,Wednesday,Evening
2887,City,281.0,Trip Completed,2016-07-13 05:50:50,2016-07-13 06:28:37,2016-07-13,5,Wednesday,Early morning,2016-07-13,6.0,Wednesday,Early morning
3283,City,281.0,Trip Completed,2016-07-13 10:51:27,2016-07-13 11:36:14,2016-07-13,10,Wednesday,Late morning,2016-07-13,11.0,Wednesday,Late morning
4341,City,281.0,Trip Completed,2016-07-14 07:14:10,2016-07-14 08:26:03,2016-07-14,7,Thursday,Early morning,2016-07-14,8.0,Thursday,Early morning
5025,Airport,281.0,Trip Completed,2016-07-14 19:05:58,2016-07-14 20:08:00,2016-07-14,19,Thursday,Evening,2016-07-14,20.0,Thursday,Evening
5437,Airport,281.0,Trip Completed,2016-07-15 02:59:50,2016-07-15 03:57:34,2016-07-15,2,Friday,Late night,2016-07-15,3.0,Friday,Late night
5652,City,281.0,Trip Completed,2016-07-15 06:56:07,2016-07-15 08:07:42,2016-07-15,6,Friday,Early morning,2016-07-15,8.0,Friday,Early morning
672,Airport,282.0,Trip Completed,2016-11-07 13:20:00,2016-11-07 14:22:00,2016-11-07,13,Monday,Afternoon,2016-11-07,14.0,Monday,Afternoon
1578,Airport,282.0,Trip Completed,2016-12-07 06:25:00,2016-12-07 07:42:00,2016-12-07,6,Wednesday,Early morning,2016-12-07,7.0,Wednesday,Early morning
4506,City,282.0,Trip Completed,2016-07-14 09:09:42,2016-07-14 10:08:17,2016-07-14,9,Thursday,Late morning,2016-07-14,10.0,Thursday,Late morning
4762,City,282.0,Trip Completed,2016-07-14 15:22:12,2016-07-14 16:19:27,2016-07-14,15,Thursday,Afternoon,2016-07-14,16.0,Thursday,Afternoon
6081,City,282.0,Trip Completed,2016-07-15 14:22:48,2016-07-15 15:12:20,2016-07-15,14,Friday,Afternoon,2016-07-15,15.0,Friday,Afternoon
6503,City,282.0,Trip Completed,2016-07-15 20:30:34,2016-07-15 21:22:33,2016-07-15,20,Friday,Evening,2016-07-15,21.0,Friday,Night
649,City,283.0,Trip Completed,2016-11-07 12:42:00,2016-11-07 13:16:00,2016-11-07,12,Monday,Late morning,2016-11-07,13.0,Monday,Afternoon
1040,City,283.0,Trip Completed,2016-11-07 19:33:00,2016-11-07 20:15:00,2016-11-07,19,Monday,Evening,2016-11-07,20.0,Monday,Evening
1461,Airport,283.0,Trip Completed,2016-12-07 04:58:00,2016-12-07 06:10:00,2016-12-07,4,Wednesday,Late night,2016-12-07,6.0,Wednesday,Early morning
2497,City,283.0,Trip Completed,2016-12-07 20:57:00,2016-12-07 21:42:00,2016-12-07,20,Wednesday,Evening,2016-12-07,21.0,Wednesday,Night
2758,City,283.0,Trip Completed,2016-07-13 03:48:21,2016-07-13 04:21:53,2016-07-13,3,Wednesday,Late night,2016-07-13,4.0,Wednesday,Late night
2991,Airport,283.0,Trip Completed,2016-07-13 07:07:29,2016-07-13 08:07:22,2016-07-13,7,Wednesday,Early morning,2016-07-13,8.0,Wednesday,Early morning
3458,City,283.0,Trip Completed,2016-07-13 17:04:29,2016-07-13 18:02:55,2016-07-13,17,Wednesday,Evening,2016-07-13,18.0,Wednesday,Evening
3830,Airport,283.0,Trip Completed,2016-07-13 21:14:26,2016-07-13 22:02:10,2016-07-13,21,Wednesday,Night,2016-07-13,22.0,Wednesday,Night
6685,Airport,283.0,Trip Completed,2016-07-15 22:34:55,2016-07-15 23:27:52,2016-07-15,22,Friday,Night,2016-07-15,23.0,Friday,Night
420,City,284.0,Trip Completed,2016-11-07 08:37:00,2016-11-07 09:27:00,2016-11-07,8,Monday,Early morning,2016-11-07,9.0,Monday,Late morning
662,City,284.0,Trip Completed,2016-11-07 12:58:00,2016-11-07 14:02:00,2016-11-07,12,Monday,Late morning,2016-11-07,14.0,Monday,Afternoon
791,Airport,284.0,Trip Completed,2016-11-07 16:55:00,2016-11-07 17:35:00,2016-11-07,16,Monday,Afternoon,2016-11-07,17.0,Monday,Evening
1164,City,284.0,Trip Completed,2016-11-07 20:50:00,2016-11-07 21:39:00,2016-11-07,20,Monday,Evening,2016-11-07,21.0,Monday,Night
2939,City,284.0,Trip Completed,2016-07-13 06:25:15,2016-07-13 07:05:09,2016-07-13,6,Wednesday,Early morning,2016-07-13,7.0,Wednesday,Early morning
3867,City,284.0,Trip Completed,2016-07-13 21:45:14,2016-07-13 22:24:40,2016-07-13,21,Wednesday,Night,2016-07-13,22.0,Wednesday,Night
4290,City,284.0,Trip Completed,2016-07-14 06:36:01,2016-07-14 07:36:04,2016-07-14,6,Thursday,Early morning,2016-07-14,7.0,Thursday,Early morning
4400,Airport,284.0,Trip Completed,2016-07-14 08:01:59,2016-07-14 08:44:13,2016-07-14,8,Thursday,Early morning,2016-07-14,8.0,Thursday,Early morning
5100,Airport,284.0,Trip Completed,2016-07-14 19:58:08,2016-07-14 20:43:30,2016-07-14,19,Thursday,Evening,2016-07-14,20.0,Thursday,Evening
5956,City,284.0,Trip Completed,2016-07-15 10:41:34,2016-07-15 11:44:04,2016-07-15,10,Friday,Late morning,2016-07-15,11.0,Friday,Late morning
6701,City,284.0,Trip Completed,2016-07-15 22:55:07,2016-07-15 23:37:35,2016-07-15,22,Friday,Night,2016-07-15,23.0,Friday,Night
1,Airport,285.0,Trip Completed,2016-11-07 00:20:00,2016-11-07 00:51:00,2016-11-07,0,Monday,,2016-11-07,0.0,Monday,
1923,City,285.0,Trip Completed,2016-12-07 11:00:00,2016-12-07 12:00:00,2016-12-07,11,Wednesday,Late morning,2016-12-07,12.0,Wednesday,Late morning
3804,Airport,285.0,Trip Completed,2016-07-13 21:00:54,2016-07-13 21:37:45,2016-07-13,21,Wednesday,Night,2016-07-13,21.0,Wednesday,Night
4876,Airport,285.0,Trip Completed,2016-07-14 17:46:11,2016-07-14 18:23:17,2016-07-14,17,Thursday,Evening,2016-07-14,18.0,Thursday,Evening
5428,Airport,285.0,Trip Completed,2016-07-15 02:28:34,2016-07-15 03:04:34,2016-07-15,2,Friday,Late night,2016-07-15,3.0,Friday,Late night
6452,City,285.0,Trip Completed,2016-07-15 20:07:33,2016-07-15 20:48:05,2016-07-15,20,Friday,Evening,2016-07-15,20.0,Friday,Evening
6703,City,285.0,Trip Completed,2016-07-15 22:51:55,2016-07-15 23:37:35,2016-07-15,22,Friday,Night,2016-07-15,23.0,Friday,Night
116,Airport,286.0,Trip Completed,2016-11-07 05:07:00,2016-11-07 05:53:00,2016-11-07,5,Monday,Early morning,2016-11-07,5.0,Monday,Early morning
761,Airport,286.0,Trip Completed,2016-11-07 16:11:00,2016-11-07 17:12:00,2016-11-07,16,Monday,Afternoon,2016-11-07,17.0,Monday,Evening
932,City,286.0,Trip Completed,2016-11-07 18:28:00,2016-11-07 19:20:00,2016-11-07,18,Monday,Evening,2016-11-07,19.0,Monday,Evening
1217,City,286.0,Trip Completed,2016-11-07 21:23:00,2016-11-07 22:39:00,2016-11-07,21,Monday,Night,2016-11-07,22.0,Monday,Night
1617,Airport,286.0,Trip Completed,2016-12-07 06:53:00,2016-12-07 07:23:00,2016-12-07,6,Wednesday,Early morning,2016-12-07,7.0,Wednesday,Early morning
1849,Airport,286.0,Trip Completed,2016-12-07 09:42:00,2016-12-07 10:28:00,2016-12-07,9,Wednesday,Late morning,2016-12-07,10.0,Wednesday,Late morning
2055,City,286.0,Trip Completed,2016-12-07 14:54:00,2016-12-07 15:43:00,2016-12-07,14,Wednesday,Afternoon,2016-12-07,15.0,Wednesday,Afternoon
2841,Airport,286.0,Trip Completed,2016-07-13 05:23:09,2016-07-13 05:53:14,2016-07-13,5,Wednesday,Early morning,2016-07-13,5.0,Wednesday,Early morning
5983,City,286.0,Trip Completed,2016-07-15 11:41:07,2016-07-15 12:12:58,2016-07-15,11,Friday,Late morning,2016-07-15,12.0,Friday,Late morning
6016,Airport,286.0,Trip Completed,2016-07-15 12:31:42,2016-07-15 13:19:49,2016-07-15,12,Friday,Late morning,2016-07-15,13.0,Friday,Afternoon
845,City,287.0,Trip Completed,2016-11-07 17:41:00,2016-11-07 18:57:00,2016-11-07,17,Monday,Evening,2016-11-07,18.0,Monday,Evening
1832,Airport,287.0,Trip Completed,2016-12-07 09:36:00,2016-12-07 10:08:00,2016-12-07,9,Wednesday,Late morning,2016-12-07,10.0,Wednesday,Late morning
2740,Airport,287.0,Trip Completed,2016-07-13 02:57:40,2016-07-13 04:06:25,2016-07-13,2,Wednesday,Late night,2016-07-13,4.0,Wednesday,Late night
3622,Airport,287.0,Trip Completed,2016-07-13 18:57:45,2016-07-13 20:15:14,2016-07-13,18,Wednesday,Evening,2016-07-13,20.0,Wednesday,Evening
3979,City,287.0,Trip Completed,2016-07-13 23:16:27,2016-07-13 23:46:08,2016-07-13,23,Wednesday,Night,2016-07-13,23.0,Wednesday,Night
5749,Airport,287.0,Trip Completed,2016-07-15 07:59:14,2016-07-15 08:48:49,2016-07-15,7,Friday,Early morning,2016-07-15,8.0,Friday,Early morning
6633,City,287.0,Trip Completed,2016-07-15 21:57:56,2016-07-15 22:49:32,2016-07-15,21,Friday,Night,2016-07-15,22.0,Friday,Night
1301,Airport,288.0,Trip Completed,2016-11-07 22:30:00,2016-11-07 23:13:00,2016-11-07,22,Monday,Night,2016-11-07,23.0,Monday,Night
2203,City,288.0,Trip Completed,2016-12-07 17:53:00,2016-12-07 18:30:00,2016-12-07,17,Wednesday,Evening,2016-12-07,18.0,Wednesday,Evening
2569,City,288.0,Trip Completed,2016-12-07 21:37:00,2016-12-07 22:07:00,2016-12-07,21,Wednesday,Night,2016-12-07,22.0,Wednesday,Night
3621,Airport,288.0,Trip Completed,2016-07-13 18:56:20,2016-07-13 19:35:35,2016-07-13,18,Wednesday,Evening,2016-07-13,19.0,Wednesday,Evening
4051,City,288.0,Trip Completed,2016-07-14 01:09:39,2016-07-14 02:09:47,2016-07-14,1,Thursday,,2016-07-14,2.0,Thursday,Late night
4831,City,288.0,Trip Completed,2016-07-14 17:25:26,2016-07-14 18:31:31,2016-07-14,17,Thursday,Evening,2016-07-14,18.0,Thursday,Evening
158,City,289.0,Trip Completed,2016-11-07 05:35:00,2016-11-07 06:41:00,2016-11-07,5,Monday,Early morning,2016-11-07,6.0,Monday,Early morning
1290,City,289.0,Trip Completed,2016-11-07 22:23:00,2016-11-07 23:00:00,2016-11-07,22,Monday,Night,2016-11-07,23.0,Monday,Night
2441,City,289.0,Trip Completed,2016-12-07 20:23:00,2016-12-07 21:25:00,2016-12-07,20,Wednesday,Evening,2016-12-07,21.0,Wednesday,Night
3681,Airport,289.0,Trip Completed,2016-07-13 19:31:38,2016-07-13 20:31:58,2016-07-13,19,Wednesday,Evening,2016-07-13,20.0,Wednesday,Evening
4511,Airport,289.0,Trip Completed,2016-07-14 09:10:51,2016-07-14 10:18:58,2016-07-14,9,Thursday,Late morning,2016-07-14,10.0,Thursday,Late morning
4684,City,289.0,Trip Completed,2016-07-14 12:53:03,2016-07-14 13:28:25,2016-07-14,12,Thursday,Late morning,2016-07-14,13.0,Thursday,Afternoon
5606,City,289.0,Trip Completed,2016-07-15 06:09:26,2016-07-15 07:23:32,2016-07-15,6,Friday,Early morning,2016-07-15,7.0,Friday,Early morning
5708,Airport,289.0,Trip Completed,2016-07-15 07:35:03,2016-07-15 08:07:52,2016-07-15,7,Friday,Early morning,2016-07-15,8.0,Friday,Early morning
5960,Airport,289.0,Trip Completed,2016-07-15 10:52:02,2016-07-15 11:29:14,2016-07-15,10,Friday,Late morning,2016-07-15,11.0,Friday,Late morning
6014,City,289.0,Trip Completed,2016-07-15 12:31:09,2016-07-15 13:22:06,2016-07-15,12,Friday,Late morning,2016-07-15,13.0,Friday,Afternoon
6193,City,289.0,Trip Completed,2016-07-15 17:19:42,2016-07-15 18:06:25,2016-07-15,17,Friday,Evening,2016-07-15,18.0,Friday,Evening
6635,City,289.0,Trip Completed,2016-07-15 22:01:09,2016-07-15 23:04:55,2016-07-15,22,Friday,Night,2016-07-15,23.0,Friday,Night
82,Airport,290.0,Trip Completed,2016-11-07 04:47:00,2016-11-07 05:23:00,2016-11-07,4,Monday,Late night,2016-11-07,5.0,Monday,Early morning
2518,Airport,290.0,Trip Completed,2016-12-07 21:07:00,2016-12-07 22:10:00,2016-12-07,21,Wednesday,Night,2016-12-07,22.0,Wednesday,Night
2644,City,290.0,Trip Completed,2016-12-07 22:39:00,2016-12-07 23:20:00,2016-12-07,22,Wednesday,Night,2016-12-07,23.0,Wednesday,Night
3280,Airport,290.0,Trip Completed,2016-07-13 10:43:30,2016-07-13 11:23:53,2016-07-13,10,Wednesday,Late morning,2016-07-13,11.0,Wednesday,Late morning
3486,City,290.0,Trip Completed,2016-07-13 17:23:53,2016-07-13 18:23:41,2016-07-13,17,Wednesday,Evening,2016-07-13,18.0,Wednesday,Evening
5297,City,290.0,Trip Completed,2016-07-14 21:51:46,2016-07-14 22:25:10,2016-07-14,21,Thursday,Night,2016-07-14,22.0,Thursday,Night
5802,City,290.0,Trip Completed,2016-07-15 08:43:21,2016-07-15 09:08:12,2016-07-15,8,Friday,Early morning,2016-07-15,9.0,Friday,Late morning
6675,City,290.0,Trip Completed,2016-07-15 22:21:38,2016-07-15 23:21:50,2016-07-15,22,Friday,Night,2016-07-15,23.0,Friday,Night
2025,City,291.0,Trip Completed,2016-12-07 13:56:00,2016-12-07 14:58:00,2016-12-07,13,Wednesday,Afternoon,2016-12-07,14.0,Wednesday,Afternoon
2270,City,291.0,Trip Completed,2016-12-07 18:28:00,2016-12-07 19:17:00,2016-12-07,18,Wednesday,Evening,2016-12-07,19.0,Wednesday,Evening
3701,Airport,291.0,Trip Completed,2016-07-13 19:46:35,2016-07-13 20:51:03,2016-07-13,19,Wednesday,Evening,2016-07-13,20.0,Wednesday,Evening
4618,City,291.0,Trip Completed,2016-07-14 11:02:05,2016-07-14 11:40:50,2016-07-14,11,Thursday,Late morning,2016-07-14,11.0,Thursday,Late morning
4909,Airport,291.0,Trip Completed,2016-07-14 18:03:53,2016-07-14 18:34:08,2016-07-14,18,Thursday,Evening,2016-07-14,18.0,Thursday,Evening
5578,City,291.0,Trip Completed,2016-07-15 05:48:03,2016-07-15 06:43:14,2016-07-15,5,Friday,Early morning,2016-07-15,6.0,Friday,Early morning
6404,Airport,291.0,Trip Completed,2016-07-15 19:24:59,2016-07-15 20:03:36,2016-07-15,19,Friday,Evening,2016-07-15,20.0,Friday,Evening
6623,City,291.0,Trip Completed,2016-07-15 21:51:36,2016-07-15 23:12:06,2016-07-15,21,Friday,Night,2016-07-15,23.0,Friday,Night
6738,Airport,291.0,Trip Completed,2016-07-15 23:45:13,2016-07-16 00:35:45,2016-07-15,23,Friday,Night,2016-07-16,0.0,Saturday,
497,City,292.0,Trip Completed,2016-11-07 09:33:00,2016-11-07 10:09:00,2016-11-07,9,Monday,Late morning,2016-11-07,10.0,Monday,Late morning
1071,Airport,292.0,Trip Completed,2016-11-07 19:58:00,2016-11-07 20:32:00,2016-11-07,19,Monday,Evening,2016-11-07,20.0,Monday,Evening
1709,City,292.0,Trip Completed,2016-12-07 08:09:00,2016-12-07 09:11:00,2016-12-07,8,Wednesday,Early morning,2016-12-07,9.0,Wednesday,Late morning
2348,City,292.0,Trip Completed,2016-12-07 19:21:00,2016-12-07 20:26:00,2016-12-07,19,Wednesday,Evening,2016-12-07,20.0,Wednesday,Evening
3342,Airport,292.0,Trip Completed,2016-07-13 12:51:13,2016-07-13 13:35:00,2016-07-13,12,Wednesday,Late morning,2016-07-13,13.0,Wednesday,Afternoon
1008,Airport,293.0,Trip Completed,2016-11-07 19:05:00,2016-11-07 20:09:00,2016-11-07,19,Monday,Evening,2016-11-07,20.0,Monday,Evening
2430,City,293.0,Trip Completed,2016-12-07 20:12:00,2016-12-07 20:44:00,2016-12-07,20,Wednesday,Evening,2016-12-07,20.0,Wednesday,Evening
3352,City,293.0,Trip Completed,2016-07-13 13:26:29,2016-07-13 14:04:50,2016-07-13,13,Wednesday,Afternoon,2016-07-13,14.0,Wednesday,Afternoon
3748,City,293.0,Trip Completed,2016-07-13 20:23:33,2016-07-13 21:26:11,2016-07-13,20,Wednesday,Evening,2016-07-13,21.0,Wednesday,Night
5687,City,293.0,Trip Completed,2016-07-15 07:15:09,2016-07-15 08:01:28,2016-07-15,7,Friday,Early morning,2016-07-15,8.0,Friday,Early morning
6724,Airport,293.0,Trip Completed,2016-07-15 23:20:36,2016-07-16 00:10:16,2016-07-15,23,Friday,Night,2016-07-16,0.0,Saturday,
152,City,294.0,Trip Completed,2016-11-07 05:29:00,2016-11-07 06:16:00,2016-11-07,5,Monday,Early morning,2016-11-07,6.0,Monday,Early morning
1207,Airport,294.0,Trip Completed,2016-11-07 21:23:00,2016-11-07 22:32:00,2016-11-07,21,Monday,Night,2016-11-07,22.0,Monday,Night
1377,Airport,294.0,Trip Completed,2016-12-07 00:54:00,2016-12-07 01:55:00,2016-12-07,0,Wednesday,,2016-12-07,1.0,Wednesday,
1606,Airport,294.0,Trip Completed,2016-12-07 06:45:00,2016-12-07 07:50:00,2016-12-07,6,Wednesday,Early morning,2016-12-07,7.0,Wednesday,Early morning
1920,City,294.0,Trip Completed,2016-12-07 10:56:00,2016-12-07 11:58:00,2016-12-07,10,Wednesday,Late morning,2016-12-07,11.0,Wednesday,Late morning
